"Dictamen"; "Antiguedad.Trabajo"; "Vivienda"    ; "Estado.civil"; "Registros"; "Tipo.trabajo"; "V7"    ; "V8"
"positiu" ;                    6; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    4; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    5; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Auto"
"positiu" ;                   12; "altres viv"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    5; "escriptura"  ;              4;           2; "separat"     ; "reg_si"; "Empleat"
"positiu" ;                    1; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   40; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    8; "lloguer"     ;              2;           2; "casat"       ; "reg_si"; "Auto"
"positiu" ;                    4; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    0; "escriptura"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                   20; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    6; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    3; "contr_privat";              1;           1; "solter"      ; "reg_no"; "Auto"
"negatiu" ;                    1; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   14; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    1; "lloguer"     ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"negatiu" ;                   21; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    1; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   40; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    4; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    6; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    1; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    6; "lloguer"     ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                   20; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    3; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    0; "escriptura"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    4; "altres viv"  ;              2;           2; "casat"       ; "reg_si"; "Auto"
"positiu" ;                    3; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    8; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    1; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    1; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "altres viv"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    7; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   18; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   15; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    9; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                   30; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                   15; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    1; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    7; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   12; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                   12; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                   14; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    2; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    2; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   13; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    3; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                   15; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    8; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                   14; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    7; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    0; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   14; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    6; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    5; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                   29; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   32; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   12; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    2; "escriptura"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    5; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    1; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    3; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    9; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    4; "escriptura"  ;              1;           1; "solter"      ; "reg_no"; "Other"
"positiu" ;                   25; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    1; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    1; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   11; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"negatiu" ;                    1; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    1; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    9; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   12; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    2; "contr_privat";              2;           2; "casat"       ; "reg_si"; "Empleat"
"negatiu" ;                    0; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   12; "escriptura"  ;              5;           1; "divorciat"   ; "reg_no"; "Empleat"
"positiu" ;                   27; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    1; "pares"       ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    2; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    0; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    2; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    2; "lloguer"     ;              4;           1; "separat"     ; "reg_no"; "Empleat"
"negatiu" ;                    3; "contr_privat";              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    1; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
